sitetype,lat,lon,zip,plus4
Cultural,47.59858705,-122.31654004,98144,2025
Cultural,47.20526005,-121.99100626,98022,3137
Cultural,47.52666588,-121.8255355,98065,
Cultural,47.52842315,-121.82556497,98065,9663
Cultural,47.52704917,-121.82353404,98065,
Cultural,47.52798227,-121.82451137,98065,5159
Cultural,47.49620185,-121.78749878,98045,8257
Cultural,47.61314607,-122.32261424,98122,3724
Cultural,47.30744202,-122.2254249,98002,5505
Cultural,47.76301272,-122.34878894,98133,3901
Cultural,47.61273204,-122.30436176,98122,2953
Cultural,47.51533969,-122.25731352,98118,5877
Cultural,47.54279387,-122.3161921,98108,
Cultural,47.56606833,-121.88452985,98024,5715
Cultural,47.68666815,-122.35491405,98103,4636
Cultural,47.5589306,-122.3823996,98116,4506
Cultural,47.56000392,-122.38240217,98116,4502
Cultural,47.57451659,-122.18844278,98006,1099
Cultural,47.68510921,-122.38792874,98117,4412
Cultural,47.65942727,-122.34490421,98103,7433
Cultural,47.30775478,-122.22524659,98002,5540
Cultural,47.46400806,-122.0009516,98027,6985
Cultural,47.52597066,-121.81252378,98065,9538
Cultural,47.59360342,-122.24276711,98040,2110
Cultural,47.56088746,-122.37786236,98126,2732
Cultural,47.53122796,-122.0348663,98027,3351
Cultural,47.55958998,-122.27105999,98118,1837
Cultural,47.7082882,-121.36180933,98288,4904
Cultural,47.65277191,-122.38802929,98199,2113
Cultural,47.63393643,-122.36197426,98119,3019
Cultural,47.65586255,-122.27250553,98105,5245
Cultural,47.75681885,-122.24315309,98028,3563
Cultural,47.28689315,-122.28408959,98001,9043
Cultural,47.67731979,-122.20448882,98033,6104
Cultural,47.69738814,-122.17634339,98033,4622
Cultural,47.67836254,-122.20864568,98033,6128
Cultural,47.72702452,-122.29190564,98125,3614
Cultural,47.67637844,-122.39601216,98117,6214
Cultural,47.56382973,-122.31299082,98108,1446
Cultural,47.73445408,-122.31037878,98155,7201
Cultural,47.52085865,-122.26298469,98118,6002
Cultural,47.50891322,-122.35278804,98146,1473
Cultural,47.28591356,-122.25720755,98001,7443
Cultural,47.5158923,-122.18634284,98056,2231
Cultural,47.60107646,-122.31230206,98144,2047
Cultural,47.60099126,-122.31311391,98144,2013
Cultural,47.44212252,-122.45562162,98070,5231
Cultural,47.70224303,-122.09205731,98052,2801
Cultural,47.4515051,-122.21626147,98057,
Cultural,47.63029974,-122.31419653,98112,3303
Cultural,47.53218647,-122.03679438,98027,3235
Cultural,47.66722564,-122.38183424,98107,4001
Cultural,47.66982312,-122.38680255,98107,3134
Cultural,47.53426288,-122.0360844,98027,2914
Cultural,47.54013399,-122.28052778,98118,3548
Cultural,47.35822081,-122.29135488,98032,7069
Cultural,47.56688014,-121.89045303,98024,5015
Cultural,47.56754545,-121.89068331,98024,5014
Cultural,47.20772075,-121.98626193,98022,3532
Cultural,47.38346856,-122.16454236,98042,5115
Cultural,47.52150244,-122.27927067,98118,5015
Cultural,47.5218322,-122.27913405,98118,5015
Cultural,47.52271548,-122.27969733,98118,5012
Cultural,47.52448791,-122.27071477,98118,4928
Cultural,47.29762764,-122.31213493,98003,6833
Cultural,47.53421607,-122.35004489,98106,2052
Cultural,47.38047949,-122.19696443,98030,4927
Cultural,47.65119016,-122.35050222,98103,8623
Cultural,47.65205465,-122.32180082,98102,3800
Cultural,47.55304548,-122.3632976,98106,1479
Cultural,47.60365808,-122.30801944,98122,5733
Cultural,47.38359047,-122.22478022,98030,4623
Cultural,47.37409346,-122.21206002,98030,6367
Cultural,47.46701286,-122.3474552,98166,1846
Cultural,47.73848986,-122.34453248,98133,6122
Cultural,47.57122819,-122.20616451,98040,3880
Cultural,47.38932562,-122.46629043,98070,5905
Cultural,47.30159274,-122.21299778,98002,6278
Cultural,47.55761007,-122.36324702,98106,1332
Cultural,47.65316193,-122.07633158,98053,6100
Cultural,47.47702105,-122.33026098,98168,3428
Cultural,47.65764271,-122.40637818,98199,1029
Cultural,47.48322169,-121.76301335,98045,8500
Cultural,47.38958082,-122.40787739,98070,7206
Cultural,47.7342781,-122.14164337,98072,6954
Cultural,47.30141745,-122.23298719,98001,5900
Cultural,47.21722046,-121.98862196,98022,8680
Cultural,47.55393831,-122.26841648,98118,2502
Cultural,47.66897534,-122.39345063,98107,4214
Cultural,47.31826656,-122.00537666,98010,9737
Cultural,47.61772569,-122.17661076,98005,3116
Cultural,47.6679482,-122.41798702,98199,0001
Cultural,47.48034451,-122.30385511,98168,3890
Cultural,47.607815,-122.3318591,98101,3011
Cultural,47.30939956,-122.00703394,98010,9762
Cultural,47.30983565,-122.00417429,98010,9325
Cultural,47.3257168,-122.32614182,98003,4701
Cultural,47.71844455,-122.31302935,98125,4819
Cultural,47.40605665,-122.46223114,98070,6596
Cultural,47.62084681,-122.1959345,98004,4321
Cultural,47.59546962,-122.20932304,98004,7050
Cultural,47.42568936,-122.47812173,98070,
Cultural,47.4239889,-122.47862516,98070,
Cultural,47.25725426,-122.10119287,98092,9765
Cultural,47.59161998,-122.19323522,98004,7329
Cultural,47.42866144,-122.45969888,98070,6043
Cultural,47.67513238,-122.40817799,98107,2697
Cultural,47.77401964,-122.30372097,98155,1326
Cultural,47.5033647,-122.17593332,98056,3431
Cultural,47.33601713,-122.29450725,98003,3365
Cultural,47.50591734,-121.90803524,98027,8723
Cultural,47.49093339,-122.24058543,98178,4350
Cultural,47.59596464,-122.14166192,98007,5804
Cultural,47.76550272,-122.11514386,98072,6493
Cultural,47.67360319,-121.97927409,98014,9200
Cultural,47.42536447,-122.22904905,98032,
Police,47.51998078,-122.34339689,98106,2924
Police,47.70936896,-121.36128283,98288,
Police,47.68000335,-122.12980317,98052,7510
Police,47.61492152,-122.31727599,98122,3907
Police,47.5170278,-122.35534599,98106,2827
Police,47.36770909,-121.94292462,98051,8633
Police,47.20041025,-121.98235724,98022,3426
Police,47.3001807,-122.21375029,98002,6299
Police,47.39509227,-122.04414053,98038,8247
Police,47.73995656,-121.98824283,98019,5033
Police,47.77212774,-122.14738171,98072,4460
Police,47.50573264,-122.28860003,98168,1805
Police,47.25269576,-122.1126141,98092,2692
Police,47.75959378,-122.24331239,98028,2796
Fire,47.3592887,-122.31414968,98198,9335
Fire,47.75654793,-122.15923625,98072,
Fire,47.44495922,-121.76386118,98045,9327
Fire,47.60377402,-122.18133219,98005,3541
Fire,47.5843833,-122.38873041,98116,2109
Fire,47.4984924,-122.46700176,98070,3104
Fire,47.36446934,-122.02213196,98038,5843
Fire,47.7661079,-121.47880402,98224,
Fire,47.58191994,-122.37271932,98126,2134
Fire,47.60359993,-122.33876285,98104,1009
Fire,47.49124349,-122.23804818,98178,4809
Fire,47.50352096,-122.17916349,98056,3220
Fire,47.69212566,-122.03691735,98053,5845
Fire,47.66448886,-122.09320573,98052,5039
Fire,47.4174021,-122.24352332,98032,2337
Fire,47.57090623,-122.33237547,98134,2205
Fire,47.56075007,-122.37985685,98126,2727
Fire,47.61553918,-122.31515754,98122,4022
Fire,47.64300392,-122.32101591,98102,3917
Fire,47.3155391,-122.2870716,98001,
Fire,47.60125781,-122.32799932,98104,2380
Fire,47.59986341,-122.3319519,98104,2680
Fire,47.60303469,-122.20076144,98004,6654
Fire,47.45026171,-122.0825756,98058,0802
Fire,47.70789185,-121.36125842,98288,4904
Fire,47.69451898,-121.92135266,98014,9744
Fire,47.69206147,-121.87020619,98014,
Fire,47.72131304,-122.29738041,98125,4683
Fire,47.49837914,-122.22788895,98178,4028
Fire,47.70351228,-122.11404219,98052,2246
Fire,47.3575175,-121.97520969,98051,9582
Fire,47.46393706,-122.2543122,98188,2534
Fire,47.44160253,-122.26094993,98188,3741
Fire,47.42239996,-122.29430238,98198,5733
Fire,47.50085312,-122.28057759,98168,1963
Fire,47.51876802,-122.20035537,98056,2141
Fire,47.46239597,-122.22237983,98057,3353
Fire,47.35635652,-122.05322703,98038,3245
Fire,47.69329415,-122.37712413,98117,3502
Fire,47.44155589,-122.19621094,98055,6445
Fire,47.4418266,-122.3327654,98148,1707
Fire,47.53490479,-121.83916026,98065,
Fire,47.54268944,-122.06137068,98027,8100
Fire,47.44568772,-122.19579839,98055,5680
Fire,47.62612898,-122.03593317,98074,6515
Fire,47.53221756,-122.04382298,98027,3104
Fire,47.28250836,-121.92823353,98022,9695
Fire,47.64883721,-122.37384495,98119,1724
Fire,47.27843328,-122.29161333,98001,9322
Fire,47.61740434,-122.12541168,98008,3937
Fire,47.2819152,-122.23514059,98001,7412
Fire,47.37312031,-122.10357214,98042,5214
Fire,47.28195032,-122.23670557,98001,6558
Fire,47.20248321,-121.99262478,98022,2607
Fire,47.31176497,-122.14382146,98092,9217
Fire,47.63116204,-122.35491377,98109,3101
Fire,47.73090099,-122.17124162,98034,4800
Fire,47.64121748,-121.91506904,98014,7510
Fire,47.28886495,-122.05935149,98092,1506
Fire,47.53395874,-122.35477324,98106,2067
Fire,47.36756813,-122.46071113,98070,8452
Fire,47.71638221,-121.94810887,98019,7302
Fire,47.21166389,-122.05919805,98022,9148
Fire,47.53348922,-122.37627707,98126,3466
Fire,47.71918764,-122.21016181,98034,1927
Fire,47.48268229,-122.06369827,98027,9115
Fire,47.57023771,-122.16876392,98006,1929
Fire,47.57170615,-122.30871368,98144,6700
Fire,47.75550043,-121.91297364,98019,7738
Fire,47.64693127,-122.03493501,98053,8333
Fire,47.65203461,-121.98738811,98053,2718
Fire,47.56928537,-122.10079829,98008,
Fire,47.3020529,-122.36027573,98023,2801
Fire,47.59903248,-122.29772271,98144,2437
Fire,47.57835505,-122.02774268,98075,
Fire,47.48817022,-121.77401865,98045,9009
Fire,47.32130762,-121.89646924,98051,8906
Fire,47.48882508,-122.31247415,98168,2805
Fire,47.56811909,-121.89501539,98024,5813
Fire,47.32222821,-122.17598229,98092,3667
Fire,47.32113307,-122.1758993,98092,3667
Fire,47.30911414,-122.00458595,98010,9769
Fire,47.75798594,-122.08043549,98077,
Fire,47.41568353,-121.97292156,98038,7722
Fire,47.31694937,-122.10161033,98092,6507
Fire,47.71792665,-122.08157926,98077,
Fire,47.34196019,-122.093746,98042,5420
Fire,47.68009859,-122.06348778,98053,4504
Fire,47.59112776,-122.05650299,98075,7100
Fire,47.41644108,-122.16601227,98042,3072
Fire,47.3364427,-122.04856986,98010,1203
Fire,47.67807412,-122.12490234,98052,3848
Fire,47.33189853,-122.50453801,98070,8815
Fire,47.24320793,-122.10226837,98092,9718
Fire,47.75895251,-122.24322325,98028,2752
Fire,47.7594965,-122.24422522,98028,2711
Fire,47.575607,-122.29483982,98144,6027
Fire,47.53965433,-122.31992767,98108,3526
Public_Gathering,47.61803223,-122.2929453,98122,3220
Public_Gathering,47.61698324,-122.29913958,98122,3107
Public_Gathering,47.61748648,-122.30098785,98122,3029
Public_Gathering,47.60310557,-122.30484742,98122,5944
Public_Gathering,47.38250295,-122.23514323,98032,4482
Public_Gathering,47.60246757,-122.32221624,98104,2466
Public_Gathering,47.54889479,-122.15566386,98006,4301
Public_Gathering,47.68017959,-122.32817258,98115,5301
Public_Gathering,47.73036087,-122.19398401,98034,1043
Public_Gathering,47.75823714,-122.20728941,98011,1969
Public_Gathering,47.55387747,-122.38039432,98136,1517
Public_Gathering,47.57326103,-122.23042908,98040,3929
Public_Gathering,47.5667333,-122.36662386,98106,1237
Public_Gathering,47.43030987,-122.32786077,98148,2175
Public_Gathering,47.73613847,-122.35372334,98133,6452
Public_Gathering,47.55251326,-122.13597282,98006,5367
Public_Gathering,47.57730721,-122.40262996,98116,
Public_Gathering,47.5855738,-122.38663915,98116,
Public_Gathering,47.67102945,-122.12796557,98052,4313
Public_Gathering,47.30349855,-122.35297401,98023,5331
Public_Gathering,47.32219382,-122.2591385,98001,3511
Public_Gathering,47.31455549,-122.26248792,98001,3828
Public_Gathering,47.29900387,-122.38247152,98023,
Public_Gathering,47.71123611,-122.22181438,98034,2606
Public_Gathering,47.611282,-122.28979498,98122,5128
Public_Gathering,47.68238035,-122.32010261,98115,5524
Public_Gathering,47.317307,-122.25111599,98001,3863
Public_Gathering,47.70611607,-122.30808509,98125,6559
Public_Gathering,47.74789786,-122.21385425,98011,1640
Public_Gathering,47.59429237,-122.14571772,98007,6817
Public_Gathering,47.4062418,-122.21112339,98031,
Public_Gathering,47.73225109,-121.98201024,98019,6700
Public_Gathering,47.69988223,-122.0212067,98053,
Public_Gathering,47.64828418,-122.15406432,98005,1105
Public_Gathering,47.35311788,-122.20996752,98002,3427
Public_Gathering,47.62562894,-122.20298119,98004,3601
Public_Gathering,47.64885933,-121.91465199,98014,5068
Public_Gathering,47.64841208,-121.91305941,98014,
Public_Gathering,47.64887223,-121.91267173,98014,
Public_Gathering,47.65046814,-121.91215474,98014,7637
Public_Gathering,47.66033717,-122.36152998,98107,4426
Public_Gathering,47.60500831,-122.32095669,98122,5324
Public_Gathering,47.29663142,-122.22426545,98002,
Public_Gathering,47.30944516,-122.03401022,98010,
Public_Gathering,47.59777205,-122.31839407,98104,3020
Public_Gathering,47.53166158,-122.37608931,98126,3405
Public_Gathering,47.19531821,-121.9703576,98022,
Public_Gathering,47.55350843,-122.13212006,98006,5113
Public_Gathering,47.61009317,-122.17448432,98005,3529
Public_Gathering,47.30352823,-122.30452911,98003,6830
Public_Gathering,47.51167025,-122.35204352,98146,3753
Public_Gathering,47.51119935,-122.34426246,98146,1528
Public_Gathering,47.52271803,-122.34521541,98106,
Public_Gathering,47.52712328,-122.34934212,98106,
Public_Gathering,47.56214151,-122.28142762,98118,1673
Public_Gathering,47.56526318,-122.28702198,98118,1312
Public_Gathering,47.60746675,-122.31472338,98122,5505
Public_Gathering,47.60783237,-122.31506794,98122,
Public_Gathering,47.55249705,-122.315798,98108,2315
Public_Gathering,47.66463083,-122.13899437,98052,
Public_Gathering,47.41510803,-122.3321537,98198,2913
Public_Gathering,47.40866873,-122.32672932,98198,
Public_Gathering,47.52811413,-122.32529343,98108,4345
Public_Gathering,47.52665723,-122.3253218,98108,4626
Public_Gathering,47.5267419,-122.32383968,98108,4626
Public_Gathering,47.33562704,-122.18476913,98092,2089
Public_Gathering,47.53939549,-122.29526597,98108,3953
Public_Gathering,47.51841732,-121.88174382,98065,5088
Public_Gathering,47.53912531,-121.8788538,98065,8932
Public_Gathering,47.5417672,-121.87703108,98065,9068
Public_Gathering,47.53049679,-121.88080225,98065,9002
Public_Gathering,47.52653845,-121.82046214,98065,
Public_Gathering,47.52924289,-121.8263509,98065,5158
Public_Gathering,47.38014226,-122.19909494,98030,4929
Public_Gathering,47.49474619,-122.24351785,98178,
Public_Gathering,47.73004223,-121.98327092,98019,8301
Public_Gathering,47.7093462,-121.36143509,98288,
Public_Gathering,47.67452249,-122.1252184,98052,3834
Public_Gathering,47.67411338,-122.12293798,98052,
Public_Gathering,47.29380205,-122.18958154,98092,6433
Public_Gathering,47.74750065,-122.28276836,98155,5631
Public_Gathering,47.57255021,-122.35383602,98134,1027
Public_Gathering,47.58826905,-122.34237867,98134,1146
Public_Gathering,47.59150747,-122.33304503,98134,1216
Public_Gathering,47.59543996,-122.33159133,98134,1200
Public_Gathering,47.60809965,-122.34336422,98101,1514
Public_Gathering,47.63231483,-122.38649263,98119,
Public_Gathering,47.59023038,-122.31753642,98134,1718
Public_Gathering,47.59263618,-122.30364051,98144,
Public_Gathering,47.47019722,-122.35682682,98166,1719
Public_Gathering,47.54562561,-122.38750719,98136,1831
Public_Gathering,47.60659824,-122.30241916,98122,6084
Public_Gathering,47.63156778,-122.10706467,98052,6238
Public_Gathering,47.37797569,-122.31608461,98198,8544
Public_Gathering,47.6842004,-122.3637361,98117,4044
Public_Gathering,47.63302975,-122.04209199,98074,6451
Public_Gathering,47.46597247,-122.19139738,98055,3732
Public_Gathering,47.48665126,-122.30842353,98168,
Public_Gathering,47.27529509,-122.20765614,98002,8239
Public_Gathering,47.33551553,-122.21138142,98002,2363
Public_Gathering,47.52960494,-122.3205339,98108,4449
Public_Gathering,47.74794875,-122.3249406,98155,5804
Public_Gathering,47.40206846,-122.28978568,98032,1881
Public_Gathering,47.61646325,-122.30763115,98122,2839
Public_Gathering,47.61321917,-122.31044355,98122,4137
Public_Gathering,47.61177608,-122.31239851,98122,4550
Public_Gathering,47.48015709,-122.20337216,98057,2133
Public_Gathering,47.47986155,-122.20389449,98057,
Public_Gathering,47.49980771,-122.18259609,98056,3002
Public_Gathering,47.50738677,-122.17986035,98056,
Public_Gathering,47.49514267,-122.18489636,98056,3632
Public_Gathering,47.46253299,-122.20903601,98055,4229
Public_Gathering,47.34873685,-122.32273396,98198,
Public_Gathering,47.34783703,-122.32394293,98198,8244
Public_Gathering,47.69110303,-122.03383088,98053,5894
Public_Gathering,47.6922896,-122.03621302,98053,5845
Public_Gathering,47.69321161,-122.04566715,98053,5842
Public_Gathering,47.69046388,-122.04448862,98053,5854
Public_Gathering,47.68369913,-122.11013057,98052,
Public_Gathering,47.66920815,-122.30292062,98105,2425
Public_Gathering,47.59240437,-122.31388245,98144,
Public_Gathering,47.51994018,-122.2582228,98118,6019
Public_Gathering,47.73917611,-122.18256445,98034,
Public_Gathering,47.58697075,-122.1906248,98004,
Public_Gathering,47.76248119,-122.1788887,98011,
Public_Gathering,47.76350759,-122.17946786,98011,
Public_Gathering,47.76569502,-122.18298447,98011,
Public_Gathering,47.76613279,-122.18088245,98011,
Public_Gathering,47.52340597,-121.92923208,98027,
Public_Gathering,47.76742192,-122.25998976,98028,3360
Public_Gathering,47.63040275,-122.34826873,98109,3304
Public_Gathering,47.50455032,-122.27047244,98178,2160
Public_Gathering,47.62325918,-122.31865148,98102,5014
Public_Gathering,47.62105443,-122.32621406,98102,5209
Public_Gathering,47.6051763,-122.29626581,98122,6132
Public_Gathering,47.64593875,-122.39918172,98199,2601
Public_Gathering,47.533376,-122.36950988,98126,3506
Public_Gathering,47.68145826,-122.31499143,98115,
Public_Gathering,47.20410578,-122.0119608,98022,5048
Public_Gathering,47.71410457,-122.30825932,98125,5124
Public_Gathering,47.26851385,-122.23467646,98047,1247
Public_Gathering,47.64170482,-122.30995188,98112,2122
Public_Gathering,47.6677253,-122.3170573,98105,3629
Public_Gathering,47.66525101,-122.3155576,98105,4399
Public_Gathering,47.68678204,-122.17474312,98033,5834
Public_Gathering,47.4927716,-122.15824745,98059,4759
Public_Gathering,47.67287811,-122.39223789,98107,5313
Public_Gathering,47.26773443,-122.22060263,98092,
Public_Gathering,47.26938983,-122.22207225,98092,
Public_Gathering,47.26012603,-122.25060718,98047,1390
Public_Gathering,47.26089368,-122.25145657,98047,1326
Public_Gathering,47.25939357,-122.2526431,98047,1353
Public_Gathering,47.42224663,-122.2642152,98032,
Public_Gathering,47.69035789,-122.35105949,98103,3720
Public_Gathering,47.68788936,-122.35495642,98103,4231
Public_Gathering,47.721349,-122.32805467,98125,
Public_Gathering,47.59190014,-122.31212699,98144,2711
Public_Gathering,47.58947386,-122.17324073,98005,4128
Public_Gathering,47.75467823,-122.36180322,98177,3607
Public_Gathering,47.75620531,-122.36415192,98177,3701
Public_Gathering,47.62955447,-122.36674984,98119,3435
Public_Gathering,47.34177048,-122.05349569,98010,1274
Public_Gathering,47.74057989,-122.32058738,98155,
Public_Gathering,47.53934299,-122.29056746,98118,3502
Public_Gathering,47.29247939,-122.27753799,98001,9554
Public_Gathering,47.51272146,-122.15138408,98059,3773
Public_Gathering,47.561636,-122.29511279,98108,2192
Public_Gathering,47.56377982,-122.29676878,98108,2171
Public_Gathering,47.56410768,-122.29859937,98108,6104
Public_Gathering,47.61705551,-122.31944426,98122,3846
Public_Gathering,47.61974176,-122.32059007,98102,5712
Public_Gathering,47.61855746,-122.32025276,98122,5190
Public_Gathering,47.51893099,-122.29885966,98108,
Public_Gathering,47.75107182,-122.33100057,98133,
Public_Gathering,47.58146484,-122.28706524,98144,5600
Public_Gathering,47.58064117,-122.28909242,98144,5608
Public_Gathering,47.5760811,-122.2837285,98144,6216
Public_Gathering,47.57788134,-122.28799284,98144,6227
Public_Gathering,47.75190317,-122.24788263,98028,3917
Public_Gathering,47.73959336,-122.23044917,98028,4710
Public_Gathering,47.59988579,-122.20980469,98004,
Public_Gathering,47.21190239,-121.98734062,98022,3720
Public_Gathering,47.64665347,-122.30154881,98112,2028
Public_Gathering,47.20329363,-121.99914801,98022,2212
Public_Gathering,47.58275663,-122.29452157,98144,5503
Public_Gathering,47.58320833,-122.29757143,98144,
Public_Gathering,47.45504953,-122.28502903,98188,3050
Public_Gathering,47.45846411,-122.27920871,98188,3013
Public_Gathering,47.63459391,-122.27680056,98112,3222
Public_Gathering,47.62695987,-122.28128545,98112,5040
Public_Gathering,47.62307245,-122.28708479,98112,5061
Public_Gathering,47.62294649,-122.29078409,98112,4215
Public_Gathering,47.53112753,-122.03305589,98027,3451
Public_Gathering,47.55899915,-122.26966323,98118,1875
Public_Gathering,47.57045771,-122.27762805,98118,1200
Public_Gathering,47.59698245,-122.32357187,98104,
Public_Gathering,47.5985951,-122.3255262,98104,2914
Public_Gathering,47.6001899,-122.33185746,98104,2601
Public_Gathering,47.6006732,-122.33328473,98104,2521
Public_Gathering,47.31431549,-122.39096325,98023,2416
Public_Gathering,47.40643793,-122.03926285,98038,8001
Public_Gathering,47.61245888,-122.21098395,98004,5442
Public_Gathering,47.61465756,-122.21747582,98004,4935
Public_Gathering,47.61106628,-122.21062251,98004,5440
Public_Gathering,47.52587219,-122.27318799,98118,4634
Public_Gathering,47.48099027,-122.34717357,98166,1209
Public_Gathering,47.69878008,-122.33916293,98103,3503
Public_Gathering,47.66226467,-122.39982619,98199,1128
Public_Gathering,47.60284734,-122.31457677,98122,5556
Public_Gathering,47.33890012,-122.30404613,98003,7911
Public_Gathering,47.36658144,-122.30609834,98198,5000
Public_Gathering,47.56047381,-122.29757637,98108,2126
Public_Gathering,47.75566936,-122.24022879,98028,3509
Public_Gathering,47.66542756,-122.20120431,98033,6904
Public_Gathering,47.61434389,-122.28892217,98122,3336
Public_Gathering,47.54703053,-122.12072573,98006,5713
Public_Gathering,47.54747559,-122.12110302,98006,5713
Public_Gathering,47.55692198,-122.11341949,98006,6651
Public_Gathering,47.25913589,-122.21139869,98092,
Public_Gathering,47.36589192,-122.02333061,98038,5023
Public_Gathering,47.56858962,-122.08556759,98027,9753
Public_Gathering,47.58307111,-122.287334,98144,
Public_Gathering,47.65932772,-122.31908673,98105,60ND
Public_Gathering,47.62720167,-122.33896668,98109,3523
Public_Gathering,47.62679089,-122.33684644,98109,4330
Public_Gathering,47.69261867,-121.91730886,98014,9748
Public_Gathering,47.60345203,-122.12851242,98008,4940
Public_Gathering,47.75326178,-122.27679364,98155,
Public_Gathering,47.76816112,-122.26876121,98028,3128
Public_Gathering,47.77225098,-122.28100672,98155,1702
Public_Gathering,47.37428458,-122.03249242,98038,
Public_Gathering,47.52728551,-122.28071912,98118,4520
Public_Gathering,47.68868722,-122.19313346,98033,4250
Public_Gathering,47.77453428,-122.32046077,98155,1034
Public_Gathering,47.7699432,-122.18815784,98011,
Public_Gathering,47.47036658,-122.29381977,98168,4249
Public_Gathering,47.56816462,-122.00163029,98029,7704
Public_Gathering,47.6591853,-122.17339362,98033,8764
Public_Gathering,47.67748499,-122.20803744,98033,6129
Public_Gathering,47.67808328,-122.21092869,98033,5307
Public_Gathering,47.67677825,-122.20982714,98033,6103
Public_Gathering,47.58640982,-122.31572811,98144,4113
Public_Gathering,47.62844964,-122.36870526,98119,
Public_Gathering,47.7305661,-122.16955009,98034,1526
Public_Gathering,47.72774548,-122.18001081,98034,1454
Public_Gathering,47.72263739,-122.18299487,98034,2123
Public_Gathering,47.55121,-122.32199402,98108,2645
Public_Gathering,47.53300192,-121.83929309,98065,
Public_Gathering,47.66584757,-122.16357956,98033,8713
Public_Gathering,47.26086564,-122.19559824,98092,8394
Public_Gathering,47.32762513,-122.16277962,98092,3280
Public_Gathering,47.2846585,-122.27198067,98001,
Public_Gathering,47.27449145,-122.27990276,98001,9101
Public_Gathering,47.48916328,-122.35074929,98146,3152
Public_Gathering,47.67778462,-122.39735404,98117,6217
Public_Gathering,47.67695201,-122.31593305,98115,
Public_Gathering,47.73901434,-122.24666301,98028,4967
Public_Gathering,47.53843814,-122.01556193,98029,6203
Public_Gathering,47.54518781,-122.0180005,98029,5414
Public_Gathering,47.55332796,-121.98970706,98029,
Public_Gathering,47.54794609,-122.00992007,98029,7668
Public_Gathering,47.69250373,-122.10731289,98052,
Public_Gathering,47.52800801,-122.36917579,98126,3750
Public_Gathering,47.44114605,-122.11962891,98058,
Public_Gathering,47.35425793,-121.97986963,98051,9633
Public_Gathering,47.3831378,-122.301096,98198,
Public_Gathering,47.46409475,-122.25133896,98188,2533
Public_Gathering,47.76636543,-122.37574078,98177,3331
Public_Gathering,47.75075403,-122.25226347,98028,3952
Public_Gathering,47.63539546,-122.38987347,98199,4333
Public_Gathering,47.68442558,-122.32183177,98115,
Public_Gathering,47.38005896,-122.32132947,98198,3809
Public_Gathering,47.69594244,-122.12620483,98052,2683
Public_Gathering,47.70349668,-122.13711378,98052,
Public_Gathering,47.69407925,-122.38800089,98117,
Public_Gathering,47.60326274,-122.14239756,98007,5190
Public_Gathering,47.60303308,-122.13616473,98007,5926
Public_Gathering,47.53010756,-122.39363658,98136,2439
Public_Gathering,47.18214454,-122.0138413,98022,
Public_Gathering,47.50870415,-122.35121506,98146,2178
Public_Gathering,47.5473823,-122.35992498,98106,1419
Public_Gathering,47.55004664,-122.28715714,98118,2622
Public_Gathering,47.68880246,-121.90526289,98014,6905
Public_Gathering,47.69653493,-122.27331572,98115,
Public_Gathering,47.69181514,-122.4039863,98117,6040
Public_Gathering,47.61070473,-122.15019731,98007,6942
Public_Gathering,47.52395634,-122.03637677,98027,4214
Public_Gathering,47.53042162,-122.4007121,98136,2439
Public_Gathering,47.43308531,-121.64604429,98045,
Public_Gathering,47.43527189,-122.27434674,98188,8623
Public_Gathering,47.35747203,-122.02274232,98038,
Public_Gathering,47.34544189,-122.14797074,98042,
Public_Gathering,47.60279584,-122.29054741,98122,6326
Public_Gathering,47.74299923,-122.14097009,98072,6971
Public_Gathering,47.49137583,-122.07131888,98027,8556
Public_Gathering,47.55405902,-122.14395577,98006,3552
Public_Gathering,47.4986056,-122.28002239,98168,1909
Public_Gathering,47.51445146,-122.19012069,98056,2217
Public_Gathering,47.54840335,-122.18105599,98006,6338
Public_Gathering,47.69359227,-122.05051293,98053,
Public_Gathering,47.60541839,-122.16550145,98005,3632
Public_Gathering,47.51836101,-122.29636942,98108,4097
Public_Gathering,47.43375964,-122.17441977,98058,7931
Public_Gathering,47.35570232,-122.17198921,98030,
Public_Gathering,47.60017756,-122.31292021,98144,2035
Public_Gathering,47.60018685,-122.31220609,98144,2035
Public_Gathering,47.6003545,-122.30789746,98144,
Public_Gathering,47.600818,-122.30673082,98144,2202
Public_Gathering,47.61472082,-122.12871086,98008,4326
Public_Gathering,47.52171918,-122.35486362,98106,2354
Public_Gathering,47.54606425,-122.37240321,98126,
Public_Gathering,47.54850533,-122.37162299,98126,2948
Public_Gathering,47.59034281,-122.20332589,98004,7051
Public_Gathering,47.34886823,-122.30303234,98003,2965
Public_Gathering,47.39728032,-122.29254067,98198,5300
Public_Gathering,47.70353163,-122.32772289,98125,
Public_Gathering,47.70297796,-122.32223035,98125,7421
Public_Gathering,47.70226022,-122.32722882,98125,
Public_Gathering,47.61533311,-122.19322531,98004,5600
Public_Gathering,47.6159262,-122.19184308,98004,5524
Public_Gathering,47.52216493,-122.32813635,98108,4515
Public_Gathering,47.43841542,-122.3276079,98148,1832
Public_Gathering,47.26961,-121.94064184,98022,9648
Public_Gathering,47.71890685,-122.1792151,98034,2145
Public_Gathering,47.50464386,-122.33544384,98146,2343
Public_Gathering,47.64291781,-122.10237152,98052,5804
Public_Gathering,47.69430387,-122.08083759,98053,
